2024-03-29T13:12:01.557Z  INFO 1 --- [pool-2-thread-3] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-a020b19c20e232acce7d88cb32d73f28
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeMedians: {NFCORE_RNASEQ_RNASEQ_BEDTOOLS_GENOMECOV=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_TRANSCRIPT=11.5, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_FASTQC=7.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TX2GENE=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TXIMPORT=20.0, NFCORE_RNASEQ_RNASEQ_INPUT_CHECK_SAMPLESHEET_CHECK=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE=15.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_SCALED=13.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_SCALED=21.0, NFCORE_RNASEQ_RNASEQ_MULTIQC=217.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CUSTOM_GETCHROMSIZES=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_LENGTH_SCAL=13.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_BAM_STATS_SAM=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INFEREXPERIMENT=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_QUANT=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONSATURATION=3.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_PICARD_MARKDUPLICAT=12.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_BBMAP_BBSPLIT=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_QUANT=4.0, NFCORE_RNASEQ_RNASEQ_CUSTOM_DUMPSOFTWAREVERSIONS=14.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TX2GENE=1.0, NFCORE_RNASEQ_RNASEQ_BBMAP_BBSPLIT=20.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_INDE=1.0, NFCORE_RNASEQ_RNASEQ_SUBREAD_FEATURECOUNTS=2.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_SAMTOOLS_INDEX=1.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_BAM_STATS_SAMTOOLS=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_TRANSCRIPT=14.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GTF2BED=3.5, NFCORE_RNASEQ_RNASEQ_QUALIMAP_RNASEQ=5.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CAT_ADDITIONAL_FASTA=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_STAR_SALMON=15.0, NFCORE_RNASEQ_RNASEQ_MULTIQC_CUSTOM_BIOTYPE=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_ADDITIONAL_FASTA=3.0, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_TRIMGALORE=10.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH=17.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_SALMON=18.5, NFCORE_RNASEQ_RNASEQ_PRESEQ_LCEXTRAP=2.0, NFCORE_RNASEQ_RNASEQ_DUPRADAR=7.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDISTRIBUTION=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_STAR_GENOMEGENERATE=2.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_UNTAR_SALMON_INDEX=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TXIMPORT=21.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONANNOTATION=3.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_GTF=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE=11.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_SORT=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_BAMSTAT=3.0, NFCORE_RNASEQ_RNASEQ_STRINGTIE_STRINGTIE=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDUPLICATION=3.0}
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeRegressionModels: [NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INNERDISTANCE, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_STAR_ALIGN]
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Found median
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.model.Task             : Predicted runtimes: {cpu10=21.0, cpu09=21.0, cpu08=21.0, cpu07=21.0, cpu06=21.0, cpu03=21.0, cpu02=21.0, cpu01=21.0}
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.model.Task             : Predict runtime for process NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH_SCALED with input size 38827
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Requested prediction for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH_SCALED
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeMedians: {NFCORE_RNASEQ_RNASEQ_BEDTOOLS_GENOMECOV=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_TRANSCRIPT=11.5, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_FASTQC=7.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TX2GENE=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TXIMPORT=20.0, NFCORE_RNASEQ_RNASEQ_INPUT_CHECK_SAMPLESHEET_CHECK=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE=15.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_SCALED=13.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_SCALED=21.0, NFCORE_RNASEQ_RNASEQ_MULTIQC=217.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CUSTOM_GETCHROMSIZES=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_LENGTH_SCAL=13.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_BAM_STATS_SAM=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INFEREXPERIMENT=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_QUANT=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONSATURATION=3.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_PICARD_MARKDUPLICAT=12.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_BBMAP_BBSPLIT=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_QUANT=4.0, NFCORE_RNASEQ_RNASEQ_CUSTOM_DUMPSOFTWAREVERSIONS=14.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TX2GENE=1.0, NFCORE_RNASEQ_RNASEQ_BBMAP_BBSPLIT=20.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_INDE=1.0, NFCORE_RNASEQ_RNASEQ_SUBREAD_FEATURECOUNTS=2.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_SAMTOOLS_INDEX=1.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_BAM_STATS_SAMTOOLS=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_TRANSCRIPT=14.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GTF2BED=3.5, NFCORE_RNASEQ_RNASEQ_QUALIMAP_RNASEQ=5.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CAT_ADDITIONAL_FASTA=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_STAR_SALMON=15.0, NFCORE_RNASEQ_RNASEQ_MULTIQC_CUSTOM_BIOTYPE=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_ADDITIONAL_FASTA=3.0, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_TRIMGALORE=10.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH=17.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_SALMON=18.5, NFCORE_RNASEQ_RNASEQ_PRESEQ_LCEXTRAP=2.0, NFCORE_RNASEQ_RNASEQ_DUPRADAR=7.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDISTRIBUTION=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_STAR_GENOMEGENERATE=2.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_UNTAR_SALMON_INDEX=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TXIMPORT=21.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONANNOTATION=3.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_GTF=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE=11.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_SORT=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_BAMSTAT=3.0, NFCORE_RNASEQ_RNASEQ_STRINGTIE_STRINGTIE=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDUPLICATION=3.0}
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeRegressionModels: [NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INNERDISTANCE, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_STAR_ALIGN]
2024-03-29T13:12:26.995Z  WARN 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Runtime model for process NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH_SCALED not found.
2024-03-29T13:12:26.995Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.model.Task             : Predicted runtimes: {cpu10=null, cpu09=null, cpu08=null, cpu07=null, cpu06=null, cpu03=null, cpu02=null, cpu01=null}
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.model.Task             : Predict runtime for process NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_STAR_SALMON with input size 21946
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Requested prediction for NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_STAR_SALMON
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeMedians: {NFCORE_RNASEQ_RNASEQ_BEDTOOLS_GENOMECOV=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_TRANSCRIPT=11.5, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_FASTQC=7.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TX2GENE=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TXIMPORT=20.0, NFCORE_RNASEQ_RNASEQ_INPUT_CHECK_SAMPLESHEET_CHECK=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE=15.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_SCALED=13.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_SCALED=21.0, NFCORE_RNASEQ_RNASEQ_MULTIQC=217.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CUSTOM_GETCHROMSIZES=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_LENGTH_SCAL=13.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_BAM_STATS_SAM=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INFEREXPERIMENT=3.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_QUANT=2.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONSATURATION=3.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_PICARD_MARKDUPLICAT=12.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_BBMAP_BBSPLIT=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_QUANT=4.0, NFCORE_RNASEQ_RNASEQ_CUSTOM_DUMPSOFTWAREVERSIONS=14.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TX2GENE=1.0, NFCORE_RNASEQ_RNASEQ_BBMAP_BBSPLIT=20.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_INDE=1.0, NFCORE_RNASEQ_RNASEQ_SUBREAD_FEATURECOUNTS=2.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_SAMTOOLS_INDEX=1.0, NFCORE_RNASEQ_RNASEQ_MARK_DUPLICATES_PICARD_BAM_STATS_SAMTOOLS=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_TRANSCRIPT=14.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GTF2BED=3.5, NFCORE_RNASEQ_RNASEQ_QUALIMAP_RNASEQ=5.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CAT_ADDITIONAL_FASTA=2.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_STAR_SALMON=15.0, NFCORE_RNASEQ_RNASEQ_MULTIQC_CUSTOM_BIOTYPE=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_ADDITIONAL_FASTA=3.0, NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_TRIMGALORE=10.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_LENGTH=17.0, NFCORE_RNASEQ_RNASEQ_DESEQ2_QC_SALMON=18.5, NFCORE_RNASEQ_RNASEQ_PRESEQ_LCEXTRAP=2.0, NFCORE_RNASEQ_RNASEQ_DUPRADAR=7.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDISTRIBUTION=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDCLIP=1.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_STAR_GENOMEGENERATE=2.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_UNTAR_SALMON_INDEX=2.5, NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TXIMPORT=21.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_JUNCTIONANNOTATION=3.0, NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_GUNZIP_GTF=3.0, NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_FORWARD_UCSC_BEDGRAPHTO=2.0, NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE=11.0, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_SAMTOOLS_SORT=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_BAMSTAT=3.0, NFCORE_RNASEQ_RNASEQ_STRINGTIE_STRINGTIE=1.0, NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_READDUPLICATION=3.0}
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : runtimeRegressionModels: [NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INNERDISTANCE, NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_STAR_ALIGN]
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Found median
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.model.Task             : Predicted runtimes: {cpu10=15.0, cpu09=15.0, cpu08=15.0, cpu07=15.0, cpu06=15.0, cpu03=15.0, cpu02=15.0, cpu01=15.0}
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : Pod: nf-164bff744b555241a4f0a7cbb9dfaffd Requested Resources: Requirements(cpu=6, ram=38654705664)
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : --> cpu08
2024-03-29T13:12:26.996Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : Pod: nf-e127dcba9631664b7fd2a7180e6e0d0c Requested Resources: Requirements(cpu=6, ram=38654705664)
2024-03-29T13:12:27.004Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : --> cpu03
2024-03-29T13:12:27.004Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : Pod: nf-79106e99390bc8219a889db3cee563c8 Requested Resources: Requirements(cpu=6, ram=38654705664)
2024-03-29T13:12:27.004Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : --> cpu03
2024-03-29T13:12:27.004Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : Pod: nf-7ca8f2e34808bcadf757ae65e91adfc9 Requested Resources: Requirements(cpu=6, ram=38654705664)
2024-03-29T13:12:27.004Z  INFO 1 --- [       Thread-1] c.k.s.scheduler.nodeassign.TimeAssign    : Pod: nf-7ff5bb32a352ca1122a696cc252b79e9 Requested Resources: Requirements(cpu=6, ram=38654705664)
2024-03-29T13:12:27.054Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assign pod: nf-164bff744b555241a4f0a7cbb9dfaffd to node: cpu08
2024-03-29T13:12:27.058Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assigned pod to:cpu08
2024-03-29T13:12:27.059Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assign pod: nf-e127dcba9631664b7fd2a7180e6e0d0c to node: cpu03
2024-03-29T13:12:27.059Z  INFO 1 --- [pool-2-thread-3] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-ec2ffa9178dbb93920c1440b7a09bf75
2024-03-29T13:12:27.063Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assigned pod to:cpu03
2024-03-29T13:12:27.063Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assign pod: nf-79106e99390bc8219a889db3cee563c8 to node: cpu03
2024-03-29T13:12:27.067Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : Assigned pod to:cpu03
2024-03-29T13:12:27.437Z  INFO 1 --- [pool-2-thread-4] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-689dad2807ce39e7b78c2c07c49d33a8
2024-03-29T13:12:27.437Z  INFO 1 --- [       Thread-1] cws.k8s.scheduler.scheduler.Scheduler    : ------------------------------------
Node: cpu10 Requirements(cpu=25.623, ram=95295133696)
Node: cpu09 Requirements(cpu=12.623, ram=11543283712)
Node: cpu08 Requirements(cpu=13.623, ram=17985693696)
Node: cpu07 Requirements(cpu=30.978, ram=133898317824)
Node: cpu06 Requirements(cpu=30.998, ram=133908447232)
Node: cpu03 Requirements(cpu=13.123, ram=17485693696)
Node: cpu02 Requirements(cpu=17.593, ram=43691640832)
Node: cpu01 Requirements(cpu=29.623, ram=132648716288)
------------------------------------
2024-03-29T13:12:27.437Z  INFO 1 --- [       Thread-1] c.k.s.s.PrioritizeAssignScheduler        : getting TaskNodeAlignment
2024-03-29T13:12:27.437Z  INFO 1 --- [       Thread-1] c.k.s.s.PrioritizeAssignScheduler        : updating models
2024-03-29T13:12:27.490Z  INFO 1 --- [pool-2-thread-4] c.k8s.scheduler.client.KubernetesClient  : Pod has released its resources: nf-920bb348a16af7443e0aa4ae166544b4
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.scheduler.rest.ProvenanceRestClient  : Fetched provenance data of 55 processes
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_BEDTOOLS_GENOMECOV (data points: 118)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_TRANSCRIPT (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_FASTQC_UMITOOLS_TRIMGALORE_FASTQC (data points: 120)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_TXIMPORT (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_TX2GENE (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_INPUT_CHECK_SAMPLESHEET_CHECK (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE (data points: 9)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_SCALED (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_STAR_SALMON_SALMON_SE_GENE_SCALED (data points: 9)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_MULTIQC (data points: 9)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_PREPARE_GENOME_CUSTOM_GETCHROMSIZES (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INNERDISTANCE (data points: 118)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_SE_GENE_LENGTH_SCAL (data points: 10)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_ALIGN_STAR_BAM_SORT_SAMTOOLS_BAM_STATS_SAM (data points: 360)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_BEDGRAPH_TO_BIGWIG_REVERSE_UCSC_BEDGRAPHTO (data points: 117)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_QUANTIFY_SALMON_SALMON_QUANT (data points: 120)
2024-03-29T13:12:27.492Z  INFO 1 --- [       Thread-1] c.k.s.predictor.RuntimePredictor         : Computing adjusted runtimes for NFCORE_RNASEQ_RNASEQ_RSEQC_RSEQC_INFEREXPERIMENT (data points: 118)
